,gridcode,area,perim,hdiff,vol_chg,StrmOrder
567,1,344.565,361.12,1.0,344.565,4
568,2,12.2793,29.28,-0.14,-1.7191,3
569,1,42.0473,65.88,0.19,7.98899,4
570,2,14.884,30.5,-1.42,-21.1353,3
571,1,148.468,165.92,0.22,32.663,3
572,1,17.8608,53.68,0.06,1.07165,4
573,1,80.7457,90.28,0.55,44.4101,4
574,1,78.141,113.46,0.59,46.1032,3
575,2,2.2326,8.54,-0.24,-0.535824,3
576,1,277.215,267.18,0.4,110.886,3
577,1,85.9551,107.36,0.07,6.01686,4
578,1,36.4658,54.9,0.44,16.045,3
579,1,530.987,436.76,1.32,700.903,3
580,2,9.6746,24.4,-0.58,-5.61127,3
581,1,28.2796,46.36,0.42,11.8774,3
582,2,12.6514,23.18,-0.76,-9.61506,4
583,1,12.2793,25.62,0.16,1.96469,4
584,1,3069.82,1998.36,2.17,6661.51,4
585,1,42.0473,67.1,1.36,57.1843,4
586,2,13.3956,34.16,-0.98,-13.1277,3
587,2,15.2561,39.04,-0.28,-4.27171,3
588,1,36.4658,43.92,0.37,13.4923,4
589,1,16.0003,45.14,0.02,0.320006,4
590,2,32.3727,50.02,-1.91917,-62.1286,3
591,2,12.2793,30.5,-0.84,-10.3146,4
592,1,26.7912,32.94,0.76,20.3613,3
593,1,560.01,651.48,0.41,229.604,4
594,2,10.7909,30.5,-1.74,-18.7762,3
595,1,61.0244,91.5,0.29,17.6971,4
596,2,32.0006,56.12,-2.46339,-78.8298,3
597,1,965.599,1172.42,0.7,675.919,3
598,2,8.5583,21.96,-1.12,-9.5853,4
599,2,4.4652,13.42,-0.14,-0.625128,4
600,1,71.8153,114.68,0.73,52.4252,3
601,2,16.7445,45.14,-0.207418,-3.47311,4
602,1,158.515,233.02,0.25,39.6287,4
603,1,26.4191,54.9,0.15,3.96286,4
604,1,80.7457,118.34,0.83,67.0189,3
605,1,105.304,124.44,1.48,155.85,4
606,1,21.9539,50.02,0.08,1.75631,3
607,1,143.258,198.86,0.32,45.8426,4
608,1,22.326,48.8,0.08,1.78608,4
609,1,59.9081,91.5,0.78,46.7283,3
610,2,8.9304,14.64,-0.88,-7.85875,4
611,1,72.5595,131.76,1.16,84.169,3
612,1,13.7677,24.4,0.33,4.54334,4
613,1,178.236,178.12,0.55,98.0298,4
614,1,22.6981,40.26,0.54,12.257,4
615,1,1154.63,1066.28,1.46,1685.76,4
616,2,16.7445,32.94,-0.74,-12.3909,4
617,1,91.5366,132.98,0.63,57.6681,3
618,1,115.723,185.44,0.26,30.088,4
619,2,20.4655,41.48,-0.52,-10.6421,4
620,1,28.2796,63.44,0.17,4.80753,3
621,2,10.4188,23.18,-0.370945,-3.8648,4
622,1,48.0009,75.64,0.28,13.4403,3
623,1,29.0238,48.8,0.95,27.5726,3
624,1,255.633,264.74,0.89,227.513,4
625,1,59.536,92.72,0.98,58.3453,4
626,2,34.6053,75.64,-0.192614,-6.66545,4
627,1,152.561,237.9,0.22,33.5634,4
628,1,241.865,290.36,0.9,217.678,4
629,1,142.886,191.54,0.75,107.165,3
630,1,46.8846,61.0,1.1,51.5731,4
631,2,4.8373,15.86,-0.06,-0.290238,3
632,1,81.4899,168.36,0.09,7.33409,4
633,1,213.213,244.0,0.68,144.985,4
634,1,119.444,140.3,0.54,64.4998,3
635,1,30.5122,47.58,1.42,43.3273,4
636,1,174.143,178.12,1.51,262.956,4
637,1,89.304,93.94,0.04,3.57216,4
638,1,80.7457,125.66,0.81,65.404,3
639,1,300.285,268.4,1.21,363.345,4
640,1,62.5128,87.84,0.09,5.62615,4
641,2,10.7909,31.72,-0.02,-0.215818,3
642,1,63.257,85.4,0.9,56.9313,4
643,2,10.7909,23.18,-1.08,-11.6542,3
644,2,12.6514,20.74,-1.1,-13.9165,4
645,1,112.002,118.34,1.55,173.603,4
646,1,1214.91,980.88,1.88,2284.03,4
647,2,36.0937,71.98,-0.720764,-26.015,4
648,2,17.1166,42.7,-0.08,-1.36933,3
649,2,35.7216,39.04,-0.933143,-33.3334,4
650,1,265.679,229.36,0.22,58.4494,4
651,1,120.188,206.18,0.55,66.1034,3
652,1,41.3031,46.36,1.15,47.4986,4
653,2,10.0467,14.64,-0.04,-0.401868,4
654,1,75.5363,90.28,0.04,3.02145,4
655,1,73.6758,71.98,0.04,2.94703,4
656,2,10.0467,17.08,-1.22,-12.257,4
657,1,15.6282,32.94,0.07,1.09397,3
658,2,13.7677,32.94,-0.3,-4.13031,4
659,1,27.5354,48.8,0.17,4.68102,4
660,2,16.3724,39.04,-0.2,-3.27448,4
661,1,22.6981,35.38,0.08,1.81585,4
662,1,109.397,109.8,1.37,149.874,4
663,1,442.427,383.08,1.84,814.066,4
664,2,13.7677,30.5,-0.14,-1.92748,4
665,1,45.7683,85.4,0.26,11.8998,3
666,2,13.3956,31.72,-0.94,-12.5919,4
667,1,48.7451,76.86,0.79,38.5086,4
668,2,7.442,17.08,-0.6,-4.4652,4
669,2,8.9304,23.18,-0.48,-4.28659,4
670,1,94.8855,112.24,1.15,109.118,4
671,1,149.584,167.14,2.86,427.81,4
672,1,56.5592,96.38,0.08,4.52474,3
673,2,30.5122,67.1,-0.617414,-18.8387,4
674,1,84.0946,136.64,1.32,111.005,4
675,1,112.002,118.34,2.25,252.005,4
676,1,67.7222,80.52,0.36,24.38,4
677,2,18.605,31.72,-0.08,-1.4884,4
678,1,127.258,269.62,0.21,26.7242,4
679,1,26.4191,36.6,0.15,3.96286,4
680,1,31.2564,48.8,0.5,15.6282,4
681,1,43.9078,69.54,0.15,6.58617,4
682,2,15.6282,46.36,-0.98,-15.3156,4
683,1,78.5131,87.84,1.25,98.1414,4
684,1,30.1401,56.12,0.31,9.34343,3
685,1,21.2097,24.4,0.66,13.9984,4
686,2,7.8141,23.18,-0.12,-0.937692,4
687,1,24.1865,36.6,0.09,2.17678,3
688,1,33.489,41.48,0.12,4.01868,3
689,1,67.3501,114.68,0.34,22.899,3
690,1,26.7912,52.46,0.11,2.94703,4
691,2,24.9307,45.14,-0.235797,-5.87857,4
692,1,22.326,42.7,0.09,2.00934,4
693,2,11.9072,32.94,-1.94,-23.1,4
694,1,261.586,203.74,2.22,580.721,4
695,1,61.0244,51.24,0.26,15.8663,4
696,1,27.1633,46.36,0.07,1.90143,4
697,1,32.7448,56.12,0.09,2.94703,3
698,2,16.0003,36.6,-1.1268,-18.0292,4
699,1,24.1865,52.46,0.84,20.3167,3
700,1,135.816,78.08,2.95,400.657,4
701,1,420.101,336.72,2.56,1075.46,4
702,1,220.655,286.7,0.35,77.2292,4
703,1,66.6059,120.78,0.22,14.6533,4
704,1,39.0705,70.76,0.09,3.51635,3
705,1,48.0009,69.54,0.11,5.2801,4
706,1,60.6523,109.8,0.17,10.3109,3
707,1,106.421,153.72,0.48,51.0821,4
708,1,24.1865,53.68,0.16,3.86984,3
709,1,36.0937,76.86,0.07,2.52656,3
710,1,73.3037,130.54,0.33,24.1902,4
711,1,24.5586,54.9,0.04,0.982344,4
712,1,587.546,420.9,1.06,622.799,4
713,1,36.8379,48.8,0.01,0.368379,3
714,1,83.7225,108.58,0.18,15.0701,4
715,1,29.768,61.0,0.21,6.25128,3
716,1,162.98,113.46,0.63,102.677,4
717,1,354.239,190.32,0.15,53.1359,4
718,1,55.0708,57.34,0.2,11.0142,4
719,1,45.3962,37.82,1.35,61.2849,3
720,1,98.6065,154.94,0.45,44.3729,4
721,1,30.8843,59.78,0.2,6.17686,4
722,1,18.2329,50.02,0.23,4.19357,4
723,1,11.5351,34.16,0.08,0.922808,4
724,2,13.3956,31.72,-0.52,-6.96571,4
725,1,40.1868,51.24,0.62,24.9158,3
726,1,41.3031,65.88,0.04,1.65212,3
727,2,45.7683,45.14,-1.11817,-51.1767,4
728,1,300.285,240.34,0.39,117.111,4
729,2,13.0235,34.16,-0.593595,-7.73069,3
730,1,52.4661,64.66,0.12,6.29593,4
731,1,27.5354,62.22,0.03,0.826062,3
732,1,1956.87,1457.9,2.24,4383.39,4
733,1,50.9777,81.74,0.2,10.1955,4
734,1,68.4664,54.9,1.18,80.7904,4
735,2,11.9072,28.06,-2.77119,-32.9971,4
736,2,26.7912,46.36,-2.60727,-69.8519,4
737,1,13.7677,25.62,0.02,0.275354,4
738,1,447.636,340.38,0.21,94.0036,4
739,1,40.5589,63.44,0.1,4.05589,4
740,1,82.6062,91.5,0.36,29.7382,4
741,1,25.3028,59.78,0.36,9.10901,3
742,1,52.094,47.58,0.42,21.8795,3
743,1,36.0937,53.68,0.17,6.13593,4
744,1,85.9551,73.2,0.44,37.8202,4
745,1,42.0473,80.52,0.05,2.10237,3
746,2,7.442,13.42,-0.56,-4.16752,4
747,1,46.8846,41.48,0.03,1.40654,4
748,2,13.0235,24.4,-2.24,-29.1726,3
749,1,42.7915,80.52,0.06,2.56749,3
750,1,40.5589,79.3,0.13,5.27266,4
751,2,40.931,56.12,-1.93769,-79.3114,3
752,1,303.262,348.92,1.39,421.534,4
753,1,69.9548,104.92,0.22,15.3901,4
754,2,16.0003,37.82,-3.82083,-61.1345,3
755,1,126.886,141.52,0.09,11.4197,4
756,1,15.6282,25.62,0.03,0.468846,4
757,1,41.6752,67.1,0.3,12.5026,3
758,1,69.5827,82.96,0.31,21.5706,4
759,2,23.0702,29.28,-0.0979796,-2.26041,4
760,1,100.839,134.2,0.04,4.03356,3
761,2,10.0467,15.86,-0.06,-0.602802,4
762,1,53.9545,62.22,0.15,8.09317,3
763,1,27.9075,51.24,0.12,3.3489,3
764,1,15.2561,40.26,0.15,2.28841,4
765,1,120.933,96.38,0.64,77.3971,4
766,2,5.9536,18.3,-0.62,-3.69123,4
767,2,4.8373,15.86,-0.94,-4.54706,4
768,1,107.165,85.4,0.58,62.1557,4
769,1,8.1862,25.62,0.08,0.654896,4
770,1,21.2097,46.36,0.02,0.424194,3
771,1,43.1636,54.9,0.11,4.748,4
772,2,70.699,86.62,-2.84731,-201.302,4
773,1,170.05,100.04,0.19,32.3095,4
774,1,34.6053,70.76,0.11,3.80658,4
775,2,84.8388,78.08,-3.63547,-308.429,4
776,1,69.5827,101.26,0.26,18.0915,4
777,1,71.4432,97.6,0.08,5.71546,4
778,1,213.213,230.58,0.35,74.6245,4
779,1,49.4893,89.06,0.1,4.94893,4
780,2,3.3489,12.2,-0.08,-0.267912,4
781,1,203.539,254.98,0.3,61.0617,4
782,1,45.7683,75.64,0.23,10.5267,4
783,2,123.537,120.78,-1.5139,-187.023,4
784,1,273.493,184.22,0.18,49.2287,4
785,1,12.2793,19.52,0.01,0.122793,4
786,1,37.21,81.74,0.16,5.9536,3
787,1,154.421,82.96,0.14,21.6189,4
788,2,126.514,132.98,-5.3483,-676.635,4
789,2,56.9313,67.1,-0.861285,-49.0341,4
790,1,32.0006,40.26,0.02,0.640012,4
791,1,219.539,111.02,0.27,59.2755,4
792,1,139.91,132.98,0.22,30.7802,4
793,2,121.305,108.58,-2.01331,-244.225,4
794,1,33.489,67.1,0.17,5.69313,3
795,1,82.6062,81.74,0.21,17.3473,4
796,2,35.7216,56.12,-0.690797,-24.6764,4
797,1,38.3263,47.58,0.58,22.2293,4
798,2,7.442,20.74,-0.58,-4.31636,4
799,1,38.6984,39.04,0.24,9.28762,4
800,1,58.0476,84.18,0.4,23.219,3
801,1,33.1169,62.22,0.02,0.662338,4
802,1,436.845,268.4,0.39,170.37,4
803,2,28.6517,37.82,-0.8525,-24.4256,4
804,2,158.515,137.86,-4.35743,-690.718,4
805,1,240.377,163.48,1.34,322.105,4
806,2,21.5818,29.28,-0.181934,-3.92646,4
807,2,27.9075,41.48,-0.4,-11.163,4
808,1,154.049,192.76,0.63,97.0509,4
809,1,93.3971,108.58,0.38,35.4909,4
810,2,10.7909,20.74,-0.32,-3.45309,4
811,1,1133.79,796.66,2.39,2709.76,4
812,2,80.0015,93.94,-5.4757,-438.064,3
813,1,110.142,139.08,0.25,27.5355,4
814,1,24.1865,46.36,1.42,34.3448,4
815,1,118.328,131.76,0.23,27.2154,4
816,1,38.3263,53.68,0.08,3.0661,4
817,1,29.768,51.24,0.16,4.76288,4
818,1,15.2561,37.82,0.03,0.457683,4
819,1,30.8843,68.32,0.17,5.25033,4
820,1,32.7448,59.78,0.33,10.8058,4
821,1,199.818,173.24,0.08,15.9854,4
822,1,32.7448,56.12,0.15,4.91172,4
823,1,82.6062,90.28,0.75,61.9547,4
824,1,82.2341,96.38,0.48,39.4724,4
825,1,72.5595,81.74,0.2,14.5119,4
826,1,44.2799,63.44,0.07,3.09959,4
827,1,27.5354,56.12,0.23,6.33314,3
828,1,37.21,63.44,0.18,6.6978,4
829,1,93.7692,98.82,1.11,104.084,4
830,1,40.5589,57.34,0.23,9.32855,3
831,1,45.3962,80.52,0.26,11.803,3
832,1,67.3501,62.22,0.05,3.3675,4
833,1,182.701,197.64,1.47,268.57,4
834,1,40.931,68.32,0.17,6.95827,3
835,1,36.4658,57.34,0.39,14.2217,3
836,2,6.6978,20.74,-0.14,-0.937692,4
837,1,768.014,528.26,2.12,1628.19,4
838,1,37.21,48.8,0.1,3.721,3
839,1,29.0238,42.7,0.23,6.67547,4
840,1,157.026,175.68,0.23,36.116,4
841,2,50.6056,65.88,-2.62671,-132.926,3
842,1,193.864,244.0,0.6,116.318,4
843,1,22.326,40.26,0.05,1.1163,4
844,2,20.4655,39.04,-4.06997,-83.2939,3
845,2,94.5134,103.7,-1.17494,-111.048,4
846,1,155.166,114.68,0.32,49.6531,4
847,1,37.5821,64.66,0.57,21.4218,3
848,2,27.1633,26.84,-1.06199,-28.8471,4
849,1,144.003,85.4,0.12,17.2804,4
850,1,87.0714,63.44,0.42,36.57,4
851,1,160.375,123.22,0.24,38.49,3
852,1,16.3724,41.48,0.04,0.654896,4
853,2,14.5119,20.74,-0.54,-7.83643,4
854,1,49.8614,76.86,0.1,4.98614,4
855,2,16.3724,36.6,-0.02,-0.327448,4
856,1,328.936,254.98,1.36,447.353,4
857,1,90.4203,106.14,1.15,103.983,3
858,2,32.0006,43.92,-0.3,-9.60018,4
859,1,229.214,197.64,0.16,36.6742,4
860,2,40.931,48.8,-0.894284,-36.6039,4
861,1,34.2332,52.46,0.38,13.0086,4
862,1,133.584,115.9,0.42,56.1053,4
863,1,621.407,445.3,1.93,1199.32,4
864,2,4.4652,14.64,-0.32,-1.42886,4
865,1,405.217,218.38,0.23,93.1999,4
866,2,22.6981,40.26,-0.72,-16.3426,4
867,1,196.097,112.24,0.65,127.463,4
868,2,109.77,82.96,-1.67479,-183.842,4
869,1,26.4191,50.02,0.13,3.43448,4
870,2,29.768,45.14,-0.2,-5.9536,4
871,1,285.773,223.26,0.26,74.301,4
872,1,206.143,245.22,0.23,47.4129,4
873,1,93.3971,93.94,0.18,16.8115,4
874,2,10.0467,21.96,-4.56,-45.813,4
875,1,194.98,209.84,0.97,189.131,4
876,1,44.2799,81.74,0.01,0.442799,4
877,1,102.327,71.98,1.2,122.792,4
878,1,23.8144,45.14,0.08,1.90515,4
879,1,58.7918,71.98,0.34,19.9892,4
880,2,12.6514,23.18,-0.02,-0.253028,4
881,1,66.6059,86.62,1.78,118.559,4
882,1,55.4429,76.86,2.02,111.995,4
883,2,29.0238,46.36,-0.471027,-13.671,4
884,2,10.7909,24.4,-0.52,-5.61127,4
885,1,106.421,153.72,0.78,83.0084,4
886,1,75.9084,135.42,0.21,15.9408,4
887,1,20.0934,35.38,0.01,0.200934,4
888,1,69.5827,82.96,0.04,2.78331,4
889,1,36.0937,57.34,0.16,5.77499,4
890,1,141.026,162.26,1.99,280.642,4
891,2,56.1871,119.56,-0.295447,-16.6003,4
892,1,97.8623,114.68,1.75,171.259,4
893,2,74.0479,78.08,-1.62664,-120.449,4
894,1,217.678,218.38,0.5,108.839,4
895,1,144.747,132.98,2.58,373.447,4
896,2,10.4188,20.74,-0.04,-0.416752,4
897,2,5.5815,14.64,-1.3,-7.25595,4
898,2,21.9539,48.8,-0.04,-0.878156,4
899,1,79.2573,84.18,0.38,30.1178,4
900,1,84.0946,109.8,0.12,10.0914,4
901,1,62.1407,58.56,0.11,6.83548,4
902,2,15.6282,26.84,-1.74,-27.1931,4
903,1,295.075,250.1,2.79,823.259,4
904,1,61.3965,73.2,1.14,69.992,4
905,2,162.98,114.68,-1.48989,-242.821,4
906,1,190.887,174.46,1.08,206.158,4
907,1,1370.82,1474.98,1.67,2289.27,0
908,2,17.4887,20.74,-0.06,-1.04932,4
909,1,44.652,78.08,0.31,13.8421,4
910,1,533.219,406.26,0.92,490.561,4
911,1,40.1868,52.46,0.52,20.8971,4
912,1,36.4658,45.14,1.01,36.8305,4
913,1,45.0241,59.78,0.69,31.0666,4
914,1,61.0244,58.56,1.82,111.064,4
915,2,49.4893,42.7,-0.563116,-27.8682,4
916,2,15.2561,39.04,-0.5,-7.62805,4
917,1,274.61,240.34,0.24,65.9064,4
918,1,156.654,150.06,1.22,191.118,4
919,1,94.8855,104.92,1.9,180.282,4
920,1,155.91,96.38,0.14,21.8274,4
921,1,60.2802,96.38,1.55,93.4343,4
922,1,28.2796,45.14,0.78,22.0581,4
923,2,17.1166,31.72,-0.08,-1.36933,4
924,1,59.1639,91.5,0.2,11.8328,4
925,1,94.1413,97.6,0.68,64.0161,4
926,1,71.8153,89.06,0.39,28.008,4
927,1,517.219,413.58,1.43,739.623,4
928,2,8.5583,18.3,-3.44,-29.4406,4
929,2,7.442,19.52,-0.0188562,-0.140328,4
930,1,52.094,73.2,1.0,52.094,4
931,1,534.708,328.18,0.19,101.595,4
932,1,26.7912,56.12,0.62,16.6105,4
933,1,133.212,157.38,1.18,157.19,4
934,2,30.1401,54.9,-0.65238,-19.6628,4
935,1,52.8382,63.44,1.1,58.122,4
936,2,7.8141,20.74,-0.84,-6.56384,4
937,1,49.1172,76.86,1.15,56.4848,4
938,2,19.3492,21.96,-1.5,-29.0238,4
939,1,39.0705,52.46,0.28,10.9397,4
940,2,37.21,74.42,-0.175214,-6.51972,4
941,1,30.1401,47.58,0.76,22.9065,4
942,1,136.561,167.14,0.48,65.5493,4
943,1,812.294,674.66,0.22,178.705,4
944,2,12.2793,31.72,-0.88,-10.8058,4
945,1,428.659,273.28,0.52,222.903,4
946,1,95.6297,104.92,0.31,29.6452,4
947,1,12.2793,21.96,1.04,12.7705,4
948,2,31.6285,74.42,-0.42625,-13.4816,4
949,1,293.587,325.74,0.95,278.908,4
950,2,16.3724,41.48,-0.913309,-14.9531,4
951,1,85.2109,111.02,1.48,126.112,4
952,2,90.0482,118.34,-3.20304,-288.428,4
953,1,49.8614,57.34,1.45,72.299,4
954,2,325.96,193.98,-4.53291,-1477.55,4
955,1,158.515,168.36,0.48,76.0872,4
956,1,718.525,477.02,1.12,804.748,4
957,1,510.149,433.1,0.18,91.8268,4
958,2,10.4188,18.3,-0.64,-6.66803,4
959,1,65.4896,58.56,0.57,37.3291,4
960,1,117.212,120.78,1.25,146.515,4
961,2,7.8141,13.42,-2.2,-17.191,4
962,1,72.5595,111.02,0.08,5.80476,4
963,1,256.749,296.46,0.3,77.0247,4
964,2,14.1398,28.06,-0.38,-5.37312,4
965,2,144.747,130.54,-0.946648,-137.024,4
966,1,259.726,141.52,2.88,748.011,4
967,1,315.169,218.38,1.7,535.787,4
968,1,51.7219,61.0,0.54,27.9298,4
969,1,347.541,309.88,0.19,66.0328,4
970,1,164.096,168.36,3.15,516.902,4
971,2,14.1398,40.26,-0.36,-5.09033,4
972,1,31.6285,37.82,0.19,6.00942,4
973,1,846.528,569.74,0.67,567.174,4
974,2,59.536,59.78,-3.56147,-212.036,4
975,2,16.3724,31.72,-1.40754,-23.0447,4
976,1,749.037,553.88,1.07,801.47,4
977,2,8.5583,21.96,-1.36,-11.6393,4
978,2,41.6752,54.9,-1.68911,-70.3941,4
979,1,53.5824,67.1,0.17,9.10901,4
980,1,112.746,73.2,0.1,11.2746,4
981,2,10.7909,17.08,-1.98,-21.366,4
982,2,19.3492,52.46,-0.0839047,-1.62349,4
983,1,71.0711,93.94,0.4,28.4284,4
984,1,29.0238,34.16,0.91,26.4117,4
985,2,155.166,126.88,-4.75427,-737.701,4
986,1,407.077,196.42,0.23,93.6277,4
987,2,55.4429,47.58,-2.72853,-151.278,4
988,1,105.304,73.2,0.12,12.6365,4
989,2,90.4203,96.38,-3.37467,-305.139,4
990,1,248.935,156.16,0.62,154.34,4
991,2,9.6746,28.06,-0.24,-2.3219,0
992,1,65.8617,78.08,1.41,92.865,4
993,1,59.1639,79.3,0.95,56.2057,4
994,1,188.655,181.78,0.14,26.4117,4
995,1,68.0943,92.72,0.57,38.8138,4
996,1,43.1636,87.84,0.03,1.29491,4
997,2,22.6981,37.82,-0.1,-2.26981,4
998,1,158.515,84.18,0.96,152.174,4
999,1,77.3968,103.7,0.05,3.86984,4
1000,2,122.421,165.92,-4.51108,-552.251,4
1001,1,67.3501,98.82,0.51,34.3485,4
1002,1,131.723,114.68,1.3,171.24,4
1003,1,64.3733,63.44,2.02,130.034,4
1004,1,48.373,81.74,0.02,0.96746,4
1005,1,75.1642,74.42,1.23,92.452,4
1006,2,6.3257,15.86,-0.04,-0.253028,4
1007,1,192.376,242.78,0.23,44.2465,4
1008,1,146.235,178.12,0.92,134.536,4
1009,2,20.0934,34.16,-0.9,-18.0841,4
1010,1,359.449,206.18,1.44,517.607,4
1011,2,139.165,104.92,-3.21197,-446.994,4
1012,1,553.685,208.62,0.21,116.274,4
1013,1,120.188,172.02,0.04,4.80752,4
1014,1,383.635,143.96,0.1,38.3635,4
1015,2,281.308,206.18,-6.29414,-1770.59,4
1016,1,30.1401,61.0,0.47,14.1658,4
1017,1,85.9551,57.34,0.62,53.2922,4
1018,2,27.5354,50.02,-0.6,-16.5212,4
1019,1,43.1636,80.52,0.25,10.7909,3
1020,1,25.6749,36.6,0.04,1.027,3
1021,1,81.862,109.8,0.05,4.0931,4
1022,1,536.568,241.56,0.15,80.4852,4
1023,2,144.003,119.56,-0.5051,-72.736,4
1024,2,74.0479,59.78,-0.819716,-60.6983,4
1025,1,25.6749,36.6,0.04,1.027,4
1026,1,52.8382,109.8,0.03,1.58515,4
1027,2,10.0467,29.28,-0.4,-4.01868,4
1028,1,23.4423,45.14,0.03,0.703269,3
1029,1,46.8846,56.12,0.42,19.6915,3
1030,2,252.656,153.72,-5.88487,-1486.85,4
1031,1,7.442,19.52,0.4,2.9768,3
1032,1,1028.86,375.76,0.44,452.698,4
1033,1,23.8144,40.26,0.48,11.4309,4
1034,1,62.8849,142.74,0.01,0.628849,4
1035,1,46.1404,90.28,0.09,4.15264,4
1036,1,450.613,189.1,0.14,63.0858,4
1037,2,36.0937,39.04,-3.66576,-132.311,4
1038,2,50.9777,61.0,-2.78616,-142.032,4
1039,1,19.7213,41.48,0.05,0.986065,3
1040,1,183.445,201.3,0.5,91.7225,3
1041,1,29.0238,45.14,0.25,7.25595,3
1042,1,294.703,289.14,0.24,70.7287,3
1043,1,41.6752,53.68,0.08,3.33402,3
1044,1,17.1166,41.48,0.02,0.342332,4
1045,2,291.354,174.46,-4.51239,-1314.7,4
1046,1,516.847,245.22,0.25,129.212,4
1047,1,309.215,120.78,0.18,55.6587,4
1048,1,93.7692,130.54,0.78,73.14,3
1049,1,48.0009,87.84,0.02,0.960018,4
1050,2,53.2103,74.42,-1.8465,-98.2529,4
1051,1,51.3498,98.82,0.36,18.4859,3
1052,1,56.9313,85.4,0.22,12.5249,4
1053,2,28.6517,35.38,-0.24,-6.87641,4
1054,1,35.7216,53.68,0.48,17.1464,4
1055,1,148.468,189.1,1.12,166.284,4
1056,2,52.094,48.8,-1.42444,-74.2047,4
1057,1,365.03,291.58,0.47,171.564,4
1058,1,49.4893,85.4,0.45,22.2702,4
1059,2,16.0003,30.5,-0.24074,-3.85191,4
1060,1,78.5131,91.5,0.57,44.7525,4
1061,2,10.0467,14.64,-0.68,-6.83176,4
1062,1,78.141,100.04,0.62,48.4474,4
1063,1,308.843,311.1,1.54,475.618,4
1064,1,58.0476,54.9,1.44,83.5885,4
1065,1,64.0012,82.96,0.66,42.2408,4
1066,2,14.1398,20.74,-1.32,-18.6645,4
1067,2,36.8379,36.6,-0.32,-11.7881,4
1068,1,32.3727,30.5,0.09,2.91354,4
1069,2,29.0238,43.92,-1.32276,-38.3915,4
1070,1,391.449,385.52,0.27,105.691,4
1071,2,47.2567,45.14,-0.179956,-8.50411,4
1072,1,248.563,257.42,1.21,300.761,4
1073,1,300.657,200.08,1.28,384.841,4
1074,2,6.3257,10.98,-0.16,-1.01211,4
1075,1,279.819,428.22,0.52,145.506,3
1076,2,21.5818,46.36,-1.06995,-23.0915,4
1077,1,23.8144,53.68,0.3,7.14432,4
1078,1,36.8379,57.34,1.33,48.9944,4
1079,1,593.872,617.32,0.24,142.529,4
1080,1,33.8611,61.0,0.39,13.2058,4
1081,1,69.5827,80.52,1.27,88.37,4
1082,1,89.304,128.1,0.29,25.8982,4
1083,1,363.17,420.9,3.72,1350.99,4
1084,1,156.654,222.04,0.18,28.1977,4
1085,1,47.2567,43.92,0.16,7.56107,4
1086,2,41.6752,37.82,-0.308545,-12.8587,4
1087,1,63.257,108.58,0.49,30.9959,4
1088,1,36.0937,56.12,0.13,4.69218,4
1089,1,54.3266,74.42,0.04,2.17306,4
1090,1,526.149,259.86,3.01,1583.71,4
1091,1,121.305,169.58,0.18,21.8349,4
1092,1,85.2109,122.0,0.14,11.9295,4
1093,1,241.493,398.94,0.46,111.087,3
1094,2,8.5583,13.42,-0.48,-4.10798,4
1095,1,179.352,302.56,0.12,21.5222,3
1096,1,49.1172,81.74,0.18,8.8411,4
1097,1,168.561,167.14,1.19,200.588,4
1098,1,30.5122,39.04,0.19,5.79732,4
1099,1,188.283,242.78,0.43,80.9617,3
1100,1,46.5125,93.94,0.05,2.32562,3
1101,2,43.9078,56.12,-3.71193,-162.983,4
1102,1,31.6285,42.7,0.27,8.53969,3
1103,1,17.4887,35.38,0.1,1.74887,3
1104,1,155.538,173.24,0.1,15.5538,4
1105,2,67.3501,76.86,-2.4877,-167.547,4
1106,1,69.5827,111.02,0.2,13.9165,3
1107,1,186.422,272.06,0.37,68.9761,3
1108,1,28.2796,47.58,1.38,39.0258,4
1109,2,75.1642,68.32,-1.37262,-103.172,4
1110,1,33.489,59.78,0.04,1.33956,3
1111,1,891.18,694.18,2.55,2272.51,4
1112,1,231.446,195.2,0.13,30.088,4
1113,1,41.3031,74.42,0.09,3.71728,3
1114,2,92.2808,82.96,-3.6558,-337.36,4
1115,1,59.536,81.74,0.32,19.0515,3
1116,1,88.9319,100.04,0.33,29.3475,3
1117,1,20.0934,30.5,0.07,1.40654,3
1118,1,337.867,191.54,1.51,510.179,3
1119,1,136.933,222.04,0.21,28.7559,3
1120,1,318.146,356.24,0.6,190.888,3
1121,1,393.682,447.74,0.29,114.168,3
1122,1,105.676,112.24,0.31,32.7596,3
1123,2,28.2796,30.5,-0.8,-22.6237,4
1124,2,21.5818,42.7,-2.08,-44.8901,3
1125,1,138.421,100.04,0.65,89.9737,4
1126,2,40.931,47.58,-2.30094,-94.1799,3
1127,1,581.22,520.94,0.71,412.666,3
1128,2,26.047,43.92,-0.82,-21.3585,3
1129,1,140.282,131.76,0.25,35.0705,3
1130,2,15.2561,28.06,-3.14,-47.9042,3
1131,2,19.3492,37.82,-1.49837,-28.9922,3
1132,1,872.202,584.38,0.62,540.765,3
1133,2,24.1865,32.94,-2.58,-62.4012,4
1134,1,597.965,435.54,0.69,412.596,3
1135,1,123.537,204.96,0.28,34.5904,4
1136,1,26.4191,43.92,0.35,9.24669,3
1137,1,29.768,59.78,0.11,3.27448,0
1138,1,62.1407,74.42,0.55,34.1774,3
1139,2,17.1166,25.62,-0.18,-3.08099,0
1140,2,184.189,162.26,-4.97937,-917.146,4
